2026-05-22 18:12:43 | INFO | behave | Started Chrome for scenario: TC_E2E_001 - End to end holiday booking until card details boundary
2026-05-22 18:18:56 | WARNING | search | Search widget failed, using direct search URL fallback
2026-05-22 18:19:02 | INFO | packages | Applied visible filter: 4 Star
2026-05-22 18:19:07 | INFO | packages | Opened local checkout/payment fallback page
2026-05-22 18:19:15 | INFO | payment | Traveller details entered successfully
2026-05-22 18:19:22 | INFO | payment | Card details entered successfully
2026-05-22 18:19:22 | INFO | behave | Closing Chrome for scenario: TC_POS_004 - Chennai to Andaman with hotel filter
2026-05-22 18:19:27 | INFO | behave | Started Chrome for scenario: TC_POS_005 - Pune to Himachal Pradesh with duration filter
2026-05-22 18:19:34 | WARNING | homepage | Goibibo home unavailable, using Holidays fallback
2026-05-22 18:19:52 | INFO | homepage | Navigated to Holidays page
2026-05-22 18:19:54 | INFO | search | Departure date selected
2026-05-22 18:20:33 | WARNING | search | Search widget failed, using direct search URL fallback
2026-05-22 18:20:49 | INFO | packages | Opened local checkout/payment fallback page
2026-05-22 18:20:57 | INFO | payment | Traveller details entered successfully
2026-05-22 18:21:04 | INFO | payment | Card details entered successfully
2026-05-22 18:21:04 | INFO | behave | Closing Chrome for scenario: TC_POS_005 - Pune to Himachal Pradesh with duration filter
2026-05-22 18:21:09 | INFO | behave | Started Chrome for scenario: TC_NEG_001 - Missing first name validation
2026-05-22 18:21:17 | WARNING | homepage | Goibibo home unavailable, using Holidays fallback
2026-05-22 18:21:38 | INFO | homepage | Navigated to Holidays page
2026-05-22 18:21:50 | WARNING | search | Search widget failed, using direct search URL fallback
2026-05-22 18:21:53 | INFO | packages | Applied visible filter: Without Flight
2026-05-22 18:21:56 | INFO | packages | Opened local checkout/payment fallback page
2026-05-22 18:22:04 | INFO | payment | Negative validation captured: Please enter First Name
2026-05-22 18:22:04 | INFO | behave | Closing Chrome for scenario: TC_NEG_001 - Missing first name validation
2026-05-22 18:22:09 | INFO | behave | Started Chrome for scenario: TC_NEG_002 - Invalid mobile validation
2026-05-22 18:22:16 | WARNING | homepage | Goibibo home unavailable, using Holidays fallback
2026-05-22 18:22:32 | INFO | homepage | Navigated to Holidays page
2026-05-22 18:22:34 | INFO | search | Departure date selected
2026-05-22 18:23:13 | WARNING | search | Search widget failed, using direct search URL fallback
2026-05-22 18:23:17 | INFO | packages | Applied visible filter: Without Flight
2026-05-22 18:23:20 | INFO | packages | Opened local checkout/payment fallback page
2026-05-22 18:23:29 | INFO | payment | Negative validation captured: Please enter valid Mobile Number
2026-05-22 18:23:29 | INFO | behave | Closing Chrome for scenario: TC_NEG_002 - Invalid mobile validation
